ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
45	"AT1G75170"	"AT1G75170"	chr1	+	28214829	28214928	28214836	28214928	28214570	28214747	45	32,40,35	433,421,390	454,515,522	13,15,9	106	99	0	0.0	0.065,0.082,0.077	0.97,0.97,0.982	-0.899
46	"AT1G14170"	"AT1G14170"	chr1	-	4844653	4845150	4844653	4845126	4845225	4845283	46	10,13,12	1,6,7	19,20,17	8,3,2	123	99	0.321522863508	0.472849830577	0.889,0.636,0.58	0.657,0.843,0.872	-0.089
58	"AT1G33430"	"B3GALT8"	chr1	-	12124987	12125311	12124987	12125287	12125392	12125638	58	1,1,1	12,22,10	14,16,8	0,0,0	123	99	0	0.0	0.063,0.035,0.074	1.0,1.0,1.0	-0.943
61	"AT1G59750"	"ARF1"	chr1	+	21983071	21983541	21983080	21983541	21982823	21982995	61	13,9,3	1,0,0	1,0,0	0,0,0	108	99	1	1.0	0.923,1.0,1.0	1.0,NA,NA	-0.026
64	"AT1G27760"	"SAT32"	chr1	+	9669341	9669422	9669353	9669422	9669096	9669265	64	3,6,6	27,30,35	2,2,1	27,24,30	111	99	0.017063868208	0.0309509524411	0.09,0.151,0.133	0.062,0.069,0.029	0.071
69	"AT1G59865"	"AT1G59865"	chr1	-	22032533	22032844	22032533	22032639	22032999	22033297	69	32,22,16	87,90,95	526,551,459	9,9,10	304	99	0	0.0	0.107,0.074,0.052	0.95,0.952,0.937	-0.869
70	"AT1G18270"	"AT1G18270"	chr1	-	6292979	6293063	6292979	6293060	6293295	6293371	70	0,0,0	7,7,5	3,2,1	0,0,0	102	99	1.22124532709e-15	3.62125788294e-15	0.0,0.0,0.0	1.0,1.0,1.0	-1.0
73	"AT1G52560"	"HSP26.5"	chr1	-	19574759	19575201	19574759	19575180	19575486	19575866	73	1,0,0	4,3,2	8,4,9	0,1,0	120	99	8.17124146124e-14	2.24709140184e-13	0.171,0.0,0.0	1.0,0.767,1.0	-0.865
78	"AT1G42525"	"AT1G42525"	chr1	+	15966848	15967057	15966869	15967057	15966673	15966719	78	15,14,13	3,2,3	1,2,1	7,1,6	120	99	1.41015550433e-05	3.02429576715e-05	0.805,0.852,0.781	0.105,0.623,0.121	0.53
80	"AT1G09840"	"ASK10"	chr1	-	3199380	3199623	3199380	3199619	3199709	3199978	80	24,29,38	26,21,25	23,37,52	14,28,31	103	99	0.411403453223	0.574953186676	0.47,0.57,0.594	0.612,0.559,0.617	-0.051
83	"AT1G51980"	"AT1G51980"	chr1	-	19323827	19323940	19323827	19323932	19324050	19324100	83	18,23,8	18,10,12	23,15,24	3,7,9	107	99	0.0130132437783	0.0238576135935	0.481,0.68,0.382	0.876,0.665,0.712	-0.237
84	"AT1G67840"	"CSK"	chr1	+	25436194	25436472	25436198	25436472	25435893	25436099	84	1,1,3	0,0,0	1,1,2	2,0,0	103	99	0.577857561259	0.76080860382	1.0,1.0,1.0	0.325,1.0,1.0	0.225
85	"AT1G55310"	"SCL33"	chr1	+	20632147	20632279	20632150	20632279	20631884	20632055	85	13,15,14	4,4,2	11,3,6	14,18,19	102	99	4.24654623687e-08	9.98670528809e-08	0.759,0.784,0.872	0.433,0.139,0.235	0.536
89	"AT1G18070"	"AT1G18070"	chr1	-	6215238	6215377	6215238	6215344	6215592	6215743	89	50,66,41	80,115,82	37,44,40	86,77,93	132	99	0.280350820262	0.423007211103	0.319,0.301,0.273	0.244,0.3,0.244	0.035
92	"AT1G75560"	"AT1G75560"	chr1	-	28372562	28373050	28372562	28372748	28373191	28373241	92	16,8,10	27,21,24	61,64,60	4,3,5	401	99	0	0.0	0.128,0.086,0.093	0.79,0.84,0.748	-0.69
95	"AT1G54610"	"AT1G54610"	chr1	-	20393791	20394264	20393791	20394261	20394584	20394702	95	0,2,1	13,11,7	0,1,0	9,7,13	102	99	0.69739020178	0.900795677299	0.0,0.15,0.122	0.0,0.122,0.0	0.05
100	"AT1G62180"	"APR2"	chr1	-	22976899	22977029	22976899	22977008	22977113	22977251	100	5,4,7	1,5,5	1,0,0	6,5,3	120	99	2.16376381812e-07	4.95196954348e-07	0.805,0.398,0.536	0.121,0.0,0.0	0.539
104	"AT1G64625"	"BHLH157"	chr1	+	24017646	24017736	24017676	24017736	24017545	24017587	104	1,0,1	6,8,2	1,1,0	3,2,0	129	99	1	1.0	0.113,0.0,0.277	0.204,0.277,NA	-0.11
105	"AT1G04020"	"BARD1"	chr1	+	1037920	1038175	1037923	1038175	1037530	1037746	105	1,2,0	1,1,0	1,1,1	7,2,5	102	99	1	1.0	0.493,0.66,NA	0.122,0.327,0.163	0.373
109	"AT1G54080"	"UBP1A"	chr1	-	20185312	20185400	20185312	20185388	20185573	20185661	109	4,1,3	10,17,9	4,5,4	10,15,13	111	99	0.32170428356	0.472849830577	0.263,0.05,0.229	0.263,0.229,0.215	-0.055
110	"AT1G76440"	"AT1G76440"	chr1	-	28682821	28683044	28682821	28683009	28683672	28683750	110	27,33,61	52,44,51	40,43,47	58,55,48	134	99	0.948303555294	1.0	0.277,0.357,0.469	0.338,0.366,0.42	-0.007
111	"AT1G17130"	"AT1G17130"	chr1	+	5854864	5855035	5854885	5855035	5854147	5854461	111	4,2,5	0,2,0	2,0,1	2,2,0	120	99	0.00338151032537	0.00666528913845	1.0,0.452,1.0	0.452,0.0,1.0	0.333
115	"AT1G29120"	"AT1G29120"	chr1	+	10175212	10175363	10175215	10175363	10174280	10174670	115	0,0,1	41,58,52	0,0,0	55,52,65	102	99	1	1.0	0.0,0.0,0.018	0.0,0.0,0.0	0.006
116	"AT1G29120"	"AT1G29120"	chr1	+	10177134	10177190	10177137	10177190	10176986	10177042	116	0,0,0	37,45,39	43,46,30	0,0,0	102	99	0	0.0	0.0,0.0,0.0	1.0,1.0,1.0	-1.0
120	"AT1G05170"	"B3GALT2"	chr1	-	1493327	1493401	1493327	1493392	1493494	1493591	120	0,2,2	1,2,3	4,7,3	2,0,3	108	99	0.0284536907689	0.0497574797548	0.0,0.478,0.379	0.647,1.0,0.478	-0.423
122	"AT1G49870"	"AT1G49870"	chr1	+	18460907	18461054	18460916	18461054	18460211	18460464	122	4,3,4	3,3,0	1,1,1	2,7,7	108	99	0.000114381506248	0.00023355744689	0.55,0.478,1.0	0.314,0.116,0.116	0.494
124	"AT1G32410"	"AT1G32410"	chr1	+	11694367	11694496	11694388	11694496	11693831	11693925	124	28,26,27	12,25,21	23,35,30	8,9,12	120	99	0.0126128114839	0.0233748299783	0.658,0.462,0.515	0.703,0.762,0.673	-0.168
131	"AT1G47900"	"FPP6"	chr1	-	17648016	17648077	17648016	17648071	17648157	17650420	131	11,4,6	1,0,1	0,0,0	4,4,2	105	99	1	1.0	0.912,1.0,0.85	0.0,0.0,0.0	0.921
134	"AT1G76280"	"AT1G76280"	chr1	-	28621672	28621780	28621672	28621768	28621954	28622142	134	13,17,19	0,1,0	15,28,20	0,0,1	111	99	1	1.0	1.0,0.938,1.0	1.0,1.0,0.947	-0.003
139	"AT1G16180"	"AT1G16180"	chr1	+	5540859	5541088	5540862	5541088	5540426	5540531	139	14,7,11	12,9,15	6,10,5	8,18,12	102	99	0.1958386776	0.307746493371	0.531,0.43,0.416	0.421,0.35,0.288	0.106
146	"AT1G66270"	"BGLU21"	chr1	-	24701799	24701887	24701799	24701881	24701977	24702055	146	0,3,2	7,9,15	6,8,10	0,0,1	105	99	4.4408920985e-16	1.38930661063e-15	0.0,0.239,0.112	1.0,1.0,0.904	-0.851
147	"AT1G35190"	"AT1G35190"	chr1	+	12891418	12891540	12891487	12891540	12891224	12891276	147	11,5,15	10,13,12	10,9,12	18,9,7	168	99	0.839138670176	1.0	0.393,0.185,0.424	0.247,0.371,0.503	-0.04
148	"AT1G63860"	"AT1G63860"	chr1	-	23702094	23702184	23702094	23702146	23702325	23702660	148	4,3,5	6,1,5	2,3,5	2,2,3	137	99	0.559921389177	0.742930714822	0.325,0.684,0.419	0.419,0.52,0.546	-0.019
151	"AT1G60600"	"ABC4"	chr1	-	22326365	22326590	22326365	22326582	22326669	22326769	151	8,5,5	8,9,12	3,7,4	9,15,12	107	99	0.278088305213	0.421458275901	0.481,0.34,0.278	0.236,0.302,0.236	0.108
155	"AT1G54217"	"AT1G54217"	chr1	-	20244703	20244824	20244703	20244821	20244995	20245059	155	4,1,1	12,22,16	9,16,18	1,5,1	102	99	9.99200722163e-16	3.01528713502e-15	0.244,0.042,0.057	0.897,0.756,0.946	-0.752
160	"AT1G01060"	"LHY"	chr1	-	34400	35474	34400	35471	35566	35647	160	95,109,102	14,25,33	74,62,109	26,14,27	102	99	0.474526159801	0.652473469726	0.868,0.809,0.75	0.734,0.811,0.797	0.028
161	"AT1G62790"	"AT1G62790"	chr1	+	23253383	23253743	23253386	23253743	23252895	23252943	161	0,0,1	2,5,8	12,12,5	0,0,0	102	99	0	0.0	0.0,0.0,0.108	1.0,1.0,1.0	-0.964
162	"AT1G73490"	"AT1G73490"	chr1	-	27634184	27634292	27634184	27634289	27634521	27634598	162	16,14,16	2,3,4	2,4,4	18,11,12	102	99	3.4130476223e-12	8.95268645542e-12	0.886,0.819,0.795	0.097,0.261,0.244	0.633
163	"AT1G34120"	"IP5P1"	chr1	+	12428879	12428988	12428882	12428988	12428612	12428803	163	3,2,1	39,53,45	28,18,30	0,1,0	102	99	0	0.0	0.069,0.035,0.021	1.0,0.946,1.0	-0.94
164	"AT1G62800"	"ASP4"	chr1	-	23256617	23256701	23256617	23256695	23256952	23257014	164	24,23,13	3,0,2	1,1,4	20,19,20	105	99	0	0.0	0.883,1.0,0.86	0.045,0.047,0.159	0.831
165	"AT1G52630"	"AT1G52630"	chr1	-	19607836	19607941	19607836	19607907	19608198	19608278	165	9,5,9	0,0,0	1,0,1	3,2,2	133	99	1	1.0	1.0,1.0,1.0	0.199,0.0,0.271	0.843
172	"AT1G29170"	"SCAR3"	chr1	-	10190529	10190646	10190529	10190632	10190746	10190839	172	32,24,22	10,21,19	23,29,29	17,12,21	113	99	0.927537408592	1.0	0.737,0.5,0.504	0.542,0.679,0.547	-0.009
174	"AT1G33050"	"AT1G33050"	chr1	-	11968588	11968744	11968588	11968675	11968970	11970511	174	4,3,6	25,25,23	30,19,17	0,2,1	168	99	0	0.0	0.086,0.066,0.133	1.0,0.848,0.909	-0.824
176	"AT1G25280"	"TULP10"	chr1	+	8865424	8865728	8865428	8865728	8864870	8865326	176	3,1,2	9,8,5	0,6,4	0,0,0	103	99	1	1.0	0.243,0.107,0.278	NA,1.0,1.0	-0.791
178	"AT1G08920"	"SUGTL2"	chr1	+	2869514	2869595	2869535	2869595	2869377	2869440	178	14,21,16	79,110,107	111,92,103	15,16,21	120	99	0	0.0	0.128,0.136,0.11	0.859,0.826,0.802	-0.704
197	"AT1G02190"	"AT1G02190"	chr1	+	416730	416838	416742	416838	416044	416435	197	0,0,0	8,22,20	26,29,22	0,1,3	111	99	0	0.0	0.0,0.0,0.0	1.0,0.963,0.867	-0.943
199	"AT1G06960"	"AT1G06960"	chr1	+	2136414	2136587	2136449	2136587	2135851	2136002	199	61,63,81	4,9,8	59,63,57	5,7,2	134	99	0.383440231384	0.546011002648	0.918,0.838,0.882	0.897,0.869,0.955	-0.028
203	"AT1G12740"	"CYP87A2"	chr1	+	4342722	4343062	4342740	4343062	4342281	4342658	203	5,4,1	9,11,11	8,8,13	7,0,1	117	99	9.168106192e-06	1.97868620979e-05	0.32,0.235,0.071	0.492,1.0,0.917	-0.594
205	"AT1G09195"	"AT1G09195"	chr1	-	2967939	2968254	2967939	2968199	2968379	2968403	205	17,18,20	2,3,3	3,3,4	15,19,22	154	99	0	0.0	0.845,0.794,0.811	0.114,0.092,0.105	0.713
211	"AT1G53780"	"RPT1B"	chr1	-	20076129	20076205	20076129	20076202	20076306	20076433	211	3,4,2	2,2,7	2,0,2	4,6,3	102	99	0.0632342390854	0.107814377641	0.593,0.66,0.217	0.327,0.0,0.393	0.25
214	"AT1G77810"	"B3GALT7"	chr1	-	29261324	29261468	29261324	29261450	29261537	29261625	214	8,7,16	0,0,0	0,0,1	6,4,7	117	99	0	0.0	1.0,1.0,1.0	0.0,0.0,0.108	0.964
215	"AT1G77810"	"B3GALT7"	chr1	-	29262209	29262388	29262209	29262379	29262481	29262540	215	9,13,14	0,1,0	0,0,0	4,4,7	108	99	0	0.0	1.0,0.923,1.0	0.0,0.0,0.0	0.974
217	"AT1G80640"	"AT1G80640"	chr1	+	30313912	30314002	30313916	30314002	30313717	30313833	217	0,2,0	3,4,4	1,1,7	1,1,4	103	99	6.22221350913e-05	0.000129376512598	0.0,0.325,0.0	0.49,0.49,0.627	-0.427
222	"AT1G02090"	"CSN7"	chr1	-	387583	387672	387583	387655	388267	388406	222	3,4,2	8,8,5	8,5,0	6,4,5	116	99	0.605411226706	0.794020108872	0.242,0.299,0.254	0.532,0.516,0.0	-0.084
223	"AT1G08220"	"AT1G08220"	chr1	-	2582796	2582865	2582796	2582860	2582997	2583038	223	1,0,3	8,10,8	7,4,8	1,2,1	104	99	4.34297620089e-09	1.0578249175e-08	0.106,0.0,0.263	0.87,0.656,0.884	-0.68
224	"AT1G23690"	"AT1G23690"	chr1	-	8378065	8378206	8378065	8378191	8378300	8378465	224	7,4,9	57,57,59	26,31,41	2,5,2	114	99	0	0.0	0.096,0.057,0.117	0.919,0.843,0.947	-0.813
225	"AT1G67140"	"SWEETIE"	chr1	-	25104758	25105196	25104758	25105193	25105293	25105497	225	0,1,0	9,12,14	0,0,0	10,11,13	102	99	1	1.0	0.0,0.075,0.0	0.0,0.0,0.0	0.025
230	"AT1G26320"	"AT1G26320"	chr1	+	9106481	9106564	9106496	9106564	9106232	9106399	230	1,1,1	4,8,3	0,2,1	1,0,1	114	99	0.368045885111	0.531795113656	0.178,0.098,0.224	0.0,1.0,0.465	-0.322
238	"AT1G08450"	"CRT3"	chr1	-	2670158	2670417	2670158	2670255	2670606	2670799	238	50,45,58	4,4,1	36,48,43	1,3,2	261	99	0.757760079362	0.957022915046	0.826,0.81,0.957	0.932,0.859,0.891	-0.03
241	"AT1G79480"	"AT1G79480"	chr1	-	29898016	29899099	29898016	29899096	29899188	29899604	241	6,7,5	63,42,49	44,41,42	4,5,3	102	99	0	0.0	0.085,0.139,0.09	0.914,0.888,0.931	-0.806
244	"AT1G67660"	"AT1G67660"	chr1	+	25364104	25365229	25364117	25365229	25363534	25363689	244	3,9,4	1,0,1	2,2,2	0,0,0	112	99	1	1.0	0.726,1.0,0.78	1.0,1.0,1.0	-0.165
246	"AT1G22700"	"AT1G22700"	chr1	-	8029085	8029399	8029085	8029384	8029487	8029524	246	2,1,0	14,14,13	10,9,7	2,0,2	114	99	1.66533453694e-15	4.89550928531e-15	0.11,0.058,0.0	0.813,1.0,0.752	-0.799
247	"AT1G22700"	"AT1G22700"	chr1	-	8029487	8029528	8029487	8029524	8029755	8029971	247	7,5,8	0,1,1	3,0,2	5,9,3	103	99	1	1.0	1.0,0.828,0.885	0.366,0.0,0.391	0.652
249	"AT1G23950"	"AT1G23950"	chr1	-	8470351	8470602	8470351	8470512	8470683	8470897	249	149,142,129	0,2,3	39,27,32	0,1,2	189	99	0.892836801958	1.0	1.0,0.974,0.957	1.0,0.934,0.893	0.035
252	"AT1G17160"	"AT1G17160"	chr1	+	5869120	5869356	5869152	5869356	5868844	5869040	252	1,1,0	18,12,16	27,15,17	2,1,2	131	99	1	1.0	0.04,0.059,0.0	0.911,0.919,0.865	-0.865
254	"AT1G55325"	"MED13"	chr1	+	20643370	20643548	20643430	20643548	20643097	20643275	254	3,4,2	3,0,2	2,5,6	1,0,1	159	99	0.00659279925257	0.0125594667325	0.384,1.0,0.384	0.555,1.0,0.789	-0.192
256	"AT1G32230"	"RCD1"	chr1	+	11615401	11615560	11615404	11615560	11615231	11615311	256	12,14,11	4,6,5	4,4,3	2,8,10	102	99	0.00767212988403	0.0144541231517	0.744,0.694,0.681	0.66,0.327,0.226	0.302
260	"AT1G37150"	"HCS2"	chr1	-	14175169	14175246	14175169	14175218	14175329	14175396	260	33,47,37	4,3,0	2,11,4	22,32,26	127	99	0	0.0	0.865,0.924,1.0	0.066,0.211,0.107	0.802
261	"AT1G37150"	"HCS2"	chr1	-	14176682	14176754	14176682	14176744	14176826	14177100	261	1,2,2	35,33,27	31,42,47	2,7,10	109	99	0	0.0	0.025,0.052,0.063	0.934,0.845,0.81	-0.816
265	"AT1G76405"	"OEP21B"	chr1	+	28662957	28663110	28662967	28663110	28662786	28662861	265	7,10,5	2,0,1	1,1,2	5,6,2	109	99	3.10890533317e-07	7.06757812407e-07	0.761,1.0,0.82	0.154,0.131,0.476	0.607
268	"AT1G71240"	"AT1G71240"	chr1	+	26856086	26856237	26856089	26856237	26855766	26855998	268	1,0,0	5,3,12	2,4,5	0,0,0	102	99	0	0.0	0.163,0.0,0.0	1.0,1.0,1.0	-0.946
270	"AT1G53760"	"AT1G53760"	chr1	-	20069385	20069514	20069385	20069441	20069594	20069666	270	1,1,2	7,7,7	29,35,16	2,3,0	172	99	0	0.0	0.076,0.076,0.141	0.893,0.87,1.0	-0.823
275	"AT1G55500"	"ECT4"	chr1	+	20720569	20721091	20720608	20721091	20720415	20720471	275	2,3,5	64,65,54	206,166,181	11,9,19	138	99	0	0.0	0.022,0.032,0.062	0.931,0.93,0.872	-0.872
281	"AT1G08600"	"ATRX"	chr1	+	2724542	2724876	2724545	2724876	2724263	2724301	281	1,0,0	13,9,17	10,12,10	1,1,1	102	99	0	0.0	0.069,0.0,0.0	0.907,0.921,0.907	-0.889
288	"AT1G48980"	"AT1G48980"	chr1	+	18119231	18119546	18119243	18119546	18118016	18118805	288	36,32,41	14,10,13	45,43,49	13,24,9	111	99	0.950023786893	1.0	0.696,0.741,0.738	0.755,0.615,0.829	-0.008
292	"AT1G52470"	"AT1G52470"	chr1	+	19555070	19555164	19555072	19555164	19554908	19554991	292	6,5,8	8,7,11	3,6,10	9,5,8	101	99	0.802922617324	1.0	0.424,0.412,0.416	0.246,0.54,0.551	-0.028
294	"AT1G53570"	"MAP3KA"	chr1	+	19990314	19990400	19990317	19990400	19990004	19990235	294	36,33,48	1,0,0	24,33,29	0,1,1	102	99	1	1.0	0.972,1.0,1.0	1.0,0.97,0.966	0.012
295	"AT1G53570"	"MAP3KA"	chr1	+	19990477	19991113	19990480	19991113	19990314	19990400	295	1,4,0	46,43,44	40,33,42	0,0,0	102	99	0	0.0	0.021,0.083,0.0	1.0,1.0,1.0	-0.965
300	"AT1G21650"	"SECA2"	chr1	-	7593516	7593706	7593516	7593685	7593810	7593880	300	7,14,9	0,1,0	2,1,1	6,0,5	120	99	1.2452166368e-06	2.75726541006e-06	1.0,0.92,1.0	0.216,1.0,0.142	0.521
307	"AT1G32490"	"ESP3"	chr1	-	11746683	11746763	11746683	11746733	11746862	11746926	307	2,3,3	1,3,2	0,2,1	4,3,2	129	99	0.007465190403	0.0141423884857	0.606,0.434,0.535	0.0,0.338,0.277	0.32
308	"AT1G13450"	"GT-1"	chr1	-	4613285	4613889	4613285	4613516	4614197	4614236	308	31,29,35	7,6,9	18,25,12	10,7,16	472	99	0.0103972010931	0.0194804701799	0.482,0.503,0.449	0.274,0.428,0.136	0.199
309	"AT1G08680"	"AGD14"	chr1	+	2766505	2766643	2766508	2766643	2765575	2766175	309	5,1,6	12,15,14	24,28,20	0,1,1	102	99	0	0.0	0.288,0.061,0.294	1.0,0.965,0.951	-0.758
310	"AT1G08680"	"AGD14"	chr1	+	2766719	2766821	2766725	2766821	2766505	2766643	310	0,6,2	25,19,26	1,5,1	16,9,19	105	99	0.49748256559	0.678566219465	0.0,0.229,0.068	0.056,0.344,0.047	-0.05
315	"AT1G34220"	"AT1G34220"	chr1	-	12464631	12464862	12464631	12464772	12464998	12465170	315	0,0,0	2,0,1	2,3,1	0,0,0	189	99	1	1.0	0.0,NA,0.0	1.0,1.0,1.0	-1.0
320	"AT1G67950"	"AT1G67950"	chr1	-	25478712	25479378	25478712	25479375	25479445	25479529	320	34,32,39	1,4,2	0,0,1	15,14,7	102	99	0	0.0	0.971,0.886,0.95	0.0,0.0,0.122	0.895
326	"AT1G80810"	"AT1G80810"	chr1	+	30368071	30368118	30368074	30368118	30367911	30367998	326	2,0,1	1,0,0	1,1,1	1,0,0	102	99	1	1.0	0.66,NA,1.0	0.493,1.0,1.0	-0.001
328	"AT1G25220"	"ASB1"	chr1	-	8838394	8838504	8838394	8838465	8839115	8839279	328	2,1,2	0,4,0	2,0,1	1,3,1	138	99	0.00568858276432	0.0109593600149	1.0,0.152,1.0	0.589,0.0,0.418	0.382
330	"AT1G01740"	"AT1G01740"	chr1	-	274166	274289	274166	274249	274383	274569	330	1,4,4	5,8,5	13,9,7	0,1,1	139	99	1	1.0	0.125,0.263,0.363	1.0,0.865,0.833	-0.649
344	"AT1G63940"	"MDAR6"	chr1	+	23732990	23733053	23733002	23733053	23732814	23732903	344	109,113,116	41,35,49	118,130,104	35,41,33	111	99	0.301454160376	0.452845236512	0.703,0.742,0.679	0.75,0.739,0.738	-0.034
346	"AT1G50500"	"VPS53"	chr1	-	18715282	18715434	18715282	18715377	18715548	18715645	346	2,3,3	6,2,6	4,0,1	3,4,3	156	99	0.445855424768	0.615533197757	0.175,0.488,0.241	0.458,0.0,0.175	0.09
351	"AT1G09980"	"AT1G09980"	chr1	-	3258636	3258770	3258636	3258767	3258864	3259104	351	3,1,0	4,5,7	5,3,6	0,0,0	102	99	1.31339383813e-13	3.55450237145e-13	0.421,0.163,0.0	1.0,1.0,1.0	-0.805
352	"AT1G16610"	"SR45"	chr1	-	5677153	5677376	5677153	5677355	5677465	5677634	352	15,26,22	0,0,0	0,0,0	8,5,11	120	99	0	0.0	1.0,1.0,1.0	0.0,0.0,0.0	1.0
366	"AT1G34170"	"ARF13"	chr1	-	12445124	12445238	12445124	12445160	12445347	12445512	366	20,12,11	0,0,1	4,1,2	16,10,14	177	99	0	0.0	1.0,1.0,0.86	0.123,0.053,0.074	0.87
371	"AT1G13610"	"AT1G13610"	chr1	-	4664821	4665058	4664821	4665053	4665275	4665312	371	1,0,5	3,7,12	11,5,11	3,0,1	104	99	1.11016440485e-08	2.68486568833e-08	0.241,0.0,0.284	0.777,1.0,0.913	-0.722
385	"AT1G72330"	"ALAAT2"	chr1	+	27236004	27236079	27236038	27236079	27235764	27235919	385	3,1,2	28,20,23	15,21,9	0,2,0	133	99	0	0.0	0.074,0.036,0.061	1.0,0.887,1.0	-0.905
390	"AT1G73090"	"AT1G73090"	chr1	+	27489339	27489560	27489423	27489560	27489203	27489266	390	15,20,19	3,1,1	5,9,2	22,17,27	183	99	0	0.0	0.73,0.915,0.911	0.109,0.223,0.039	0.728
397	"AT1G10600"	"AMSH2"	chr1	+	3505015	3505502	3505018	3505502	3504881	3504934	397	0,1,1	9,13,12	14,20,14	1,0,0	102	99	0	0.0	0.0,0.069,0.075	0.931,1.0,1.0	-0.929
409	"AT1G27752"	"AT1G27752"	chr1	+	9663958	9664053	9663969	9664053	9663087	9663149	409	2,2,2	18,7,9	32,34,27	0,0,0	110	99	0	0.0	0.091,0.205,0.167	1.0,1.0,1.0	-0.846
414	"AT1G17455"	"EFL4"	chr1	+	5997885	5998475	5997893	5998475	5997179	5997399	414	2,1,4	6,2,4	6,4,8	1,0,0	107	99	2.182514236e-08	5.24110813011e-08	0.236,0.316,0.481	0.847,1.0,1.0	-0.605
426	"AT1G69530"	"EXPA1"	chr1	+	26143108	26143496	26143111	26143496	26142744	26143034	426	15,12,19	2,0,0	7,10,11	1,0,0	102	99	1	1.0	0.879,1.0,1.0	0.872,1.0,1.0	0.002
